@relation two_parent_test_predicted

@attribute ﻿random_ID numeric
@attribute NZDep2006 numeric
@attribute ch_asian numeric
@attribute ch_euro numeric
@attribute ch_maori numeric
@attribute ch_melaa numeric
@attribute ch_other numeric
@attribute ch_pacific numeric
@attribute m_age numeric
@attribute m_asian numeric
@attribute m_euro numeric
@attribute m_maori numeric
@attribute m_melaa numeric
@attribute m_other numeric
@attribute m_pacific numeric
@attribute m_wklfs_code numeric
@attribute d_age numeric
@attribute d_asian numeric
@attribute d_euro numeric
@attribute d_maori numeric
@attribute d_melaa numeric
@attribute d_other numeric
@attribute d_pacific numeric
@attribute d_wklfs_code numeric
@attribute bedroom_count_code numeric
@attribute m_years_at_addr_code numeric
@attribute m_tenure_holder_code numeric
@attribute m_education numeric
@attribute m_work_hours numeric
@attribute m_smoke numeric
@attribute m_income_srce7 numeric
@attribute m_income_srce8 numeric
@attribute m_income_srce9 numeric
@attribute m_income_srce10 numeric
@attribute m_income_srce11 numeric
@attribute m_income_srce12 numeric
@attribute d_years_at_addr_code numeric
@attribute d_tenure_holder_code numeric
@attribute d_education numeric
@attribute d_work_hours numeric
@attribute d_smoke numeric
@attribute d_income_srce7 numeric
@attribute d_income_srce8 numeric
@attribute d_income_srce9 numeric
@attribute d_income_srce10 numeric
@attribute d_income_srce11 numeric
@attribute d_income_srce12 numeric
@attribute ch_sex numeric
@attribute child_depend_family_type_code numeric
@attribute d_family_role_code numeric
@attribute heat_fuel numeric
@attribute m_family_role_code numeric
@attribute telecomm1_code numeric
@attribute telecomm2_code numeric
@attribute telecomm4_code numeric
@attribute usual_resdnt_count_code numeric
@attribute twin numeric
@attribute singparstat numeric
@attribute 'prediction margin' numeric
@attribute 'predicted total_income_hhld_code' {1,2,3,4,5,6,7,8,9,10,11,12,13,14}
@attribute total_income_hhld_code {1,2,3,4,5,6,7,8,9,10,11,12,13,14}

@data
3968,4,0,1,1,0,0,0,31,0,1,0,0,0,0,1,30,0,1,1,0,0,0,1,3,5,1,11,30,2,0,0,0,0,0,0,0,1,11,60,2,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,-0.39,14,?
3969,4,0,1,0,0,0,0,28,0,1,0,0,0,0,2,25,0,1,0,0,0,0,1,3,5,1,8,10,2,0,0,0,0,0,0,5,1,8,70,2,0,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,-0.33,12,?
3970,6,0,0,0,0,1,0,25,0,0,0,0,1,0,1,25,0,0,0,0,0,0,1,3,0,2,2,60,1,0,0,0,0,0,0,0,2,1,32,1,0,0,0,0,0,0,1,21,1,1,1,1,99,99,5,1,1,-0.28,12,?
3971,1,0,1,0,0,0,0,43,0,1,0,0,0,0,1,45,0,1,0,0,0,0,1,4,7,1,10,40,3,0,0,0,0,0,0,1,1,11,31,2,0,0,0,0,0,0,1,21,1,1,1,1,2,4,6,1,1,-0.65,14,?
3972,4,0,1,0,0,0,0,24,0,1,0,0,0,0,4,29,0,1,0,0,0,0,1,2,1,2,2,0,3,0,0,0,0,0,0,0,2,2,30,2,0,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,-0.37,12,?
3976,1,0,0,0,0,1,0,26,0,0,0,0,1,0,1,27,0,0,0,0,1,0,1,3,2,2,11,30,3,0,0,0,0,0,0,3,2,2,70,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,-0.32,14,?
3977,2,0,0,0,0,1,0,33,0,1,0,0,0,0,4,27,0,0,0,0,1,0,1,3,2,2,4,0,3,0,0,0,0,0,0,2,2,11,40,3,0,0,0,0,0,0,2,21,1,1,1,1,2,99,3,1,1,-0.32,13,?
3978,4,0,0,0,0,1,0,27,0,0,0,0,1,0,1,35,0,0,0,0,1,0,3,3,2,2,10,40,3,0,0,0,0,0,0,13,2,3,?,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,6,2,1,-0.270879,12,?
3980,3,0,1,0,0,0,0,35,1,1,0,0,?,?,4,39,0,1,0,0,0,0,1,3,0,2,?,0,?,0,0,0,0,0,0,0,2,8,40,3,0,0,0,0,0,0,1,21,1,1,1,1,2,99,4,1,1,-0.28486,12,?
3981,2,0,1,0,0,0,0,32,0,1,0,0,0,0,4,35,0,1,0,0,0,0,1,3,4,1,9,0,3,0,0,0,0,0,0,4,1,12,45,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,-0.46,14,?
3982,7,0,1,1,0,0,1,31,0,1,1,0,0,0,4,26,0,0,0,0,0,1,1,3,4,2,3,0,2,0,0,0,0,0,0,0,2,11,45,3,0,0,0,0,0,0,2,21,1,1,1,99,2,4,4,1,1,-0.25,12,?
3983,4,0,1,1,0,0,0,28,0,1,1,0,0,0,4,25,0,1,1,0,0,0,1,4,0,2,2,0,2,0,0,0,0,0,0,0,2,8,44,2,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,-0.35,13,?
3984,3,0,1,0,0,0,0,30,0,1,0,0,0,0,4,37,0,1,0,0,0,0,1,3,0,1,2,0,3,0,0,0,0,0,0,0,1,8,40,3,0,0,0,0,0,0,2,21,1,1,1,99,2,4,3,1,1,-0.37,13,?
3985,3,0,1,0,0,0,0,39,0,1,0,0,0,0,2,46,0,1,0,0,0,0,1,5,5,1,11,30,3,0,0,0,0,0,0,1,1,9,45,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,-0.55,14,?
3987,6,0,1,1,0,0,0,24,0,1,0,0,0,0,4,22,0,1,1,0,0,0,1,3,0,2,11,0,3,0,0,0,0,0,0,2,2,0,40,3,0,0,0,0,0,0,1,21,1,1,1,1,2,99,4,1,1,-0.23,12,?
3988,6,0,1,1,0,0,0,21,0,1,0,0,0,0,2,23,0,?,1,0,0,0,1,3,0,2,?,0,1,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,1,21,1,1,1,99,2,99,3,1,1,-0.182922,12,?
3989,3,0,0,0,0,0,1,29,0,0,0,0,0,1,1,40,0,0,0,0,0,1,1,4,1,1,3,45,3,0,0,0,0,0,0,0,1,8,50,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,-0.29,12,?
3991,2,0,1,0,0,0,0,37,0,1,0,0,0,0,4,32,0,1,0,0,0,0,1,2,3,1,13,0,3,0,0,0,0,0,1,2,1,8,45,3,0,0,0,0,0,1,1,21,1,1,1,1,2,4,5,1,1,-0.48,14,?
3992,3,0,1,0,0,0,0,36,0,1,0,0,0,0,2,39,0,1,0,0,0,0,1,3,8,1,11,12,3,0,0,0,0,0,0,9,1,11,40,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,-0.63,14,?
3995,10,0,0,0,0,0,1,17,0,0,0,0,0,1,2,34,0,0,0,0,0,1,1,3,2,2,0,0,3,0,1,1,0,0,0,0,2,1,40,3,0,1,1,0,0,0,1,21,1,1,1,99,2,99,9,2,1,-0.23,14,?
3997,7,0,0,0,0,0,0,29,?,?,?,?,?,?,?,31,0,1,0,0,0,0,1,2,0,2,?,0,?,0,0,0,0,0,0,0,1,2,59,2,0,0,0,0,0,0,1,21,1,1,1,1,99,4,4,1,1,-0.241673,12,?
3998,2,0,1,0,0,0,0,26,0,1,0,0,0,0,4,28,0,1,0,0,0,0,1,2,0,2,2,0,3,0,0,0,0,0,0,0,2,4,50,1,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,-0.44,12,?
3999,4,0,1,0,0,0,0,29,0,1,0,0,0,0,1,32,0,1,0,0,0,0,1,3,3,1,11,30,3,0,0,0,0,0,0,2,1,10,50,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,-0.38,14,?
4000,4,0,0,0,1,0,0,30,0,0,0,1,1,0,4,43,0,0,0,1,1,0,1,2,?,?,4,0,3,0,0,0,0,0,0,0,1,4,40,2,0,0,0,0,0,0,1,21,1,1,1,99,2,99,4,1,1,-0.253594,12,?
4002,1,1,0,0,0,0,0,22,1,0,0,0,0,0,4,29,1,0,0,0,0,0,2,4,?,2,0,0,3,0,0,0,0,0,0,5,1,0,40,3,0,0,0,0,0,0,2,21,1,0,1,1,2,99,5,1,1,-0.243373,12,?
4005,4,0,1,0,0,0,0,33,0,1,0,0,0,0,4,35,0,1,0,0,0,0,1,3,0,2,11,0,3,0,0,0,0,0,0,0,2,11,43,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,-0.57,14,?
4006,4,0,0,0,0,1,0,34,0,1,0,0,0,0,2,37,0,0,0,0,1,0,1,3,6,2,0,22,3,0,0,0,0,0,0,2,1,1,60,3,0,0,0,0,0,0,1,21,1,1,1,1,2,99,4,1,1,-0.34,13,?
4007,10,0,0,1,0,0,0,26,0,0,1,0,0,0,4,24,0,1,1,0,0,0,1,3,0,2,6,0,1,0,0,1,0,0,0,0,2,10,58,3,0,0,1,0,0,0,1,21,1,1,1,99,99,99,7,1,1,-0.22,10,?
4008,4,0,1,0,0,0,0,29,0,1,0,0,0,0,2,40,0,1,0,0,0,0,1,3,5,2,4,35,2,0,0,0,0,0,0,6,2,1,45,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,-0.34,12,?
4009,1,0,1,0,0,0,0,33,0,1,0,0,0,0,2,41,0,1,0,0,0,0,1,4,5,1,9,25,?,0,0,0,0,0,0,7,1,4,40,2,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,-0.477274,14,?
4013,2,0,0,0,0,1,0,31,0,1,0,0,0,0,1,38,0,1,0,0,1,0,1,3,4,1,11,40,3,0,0,0,0,0,0,2,1,11,40,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,-0.57,14,?
4014,6,0,1,1,0,0,0,18,0,1,0,0,0,0,4,17,?,1,1,0,0,0,1,4,0,2,1,0,2,0,1,0,0,0,0,5,?,?,60,2,0,1,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,-0.227619,14,?
4016,2,0,1,0,0,0,0,38,0,1,0,0,0,0,2,39,0,1,0,0,0,0,1,4,7,1,9,16,2,0,0,0,0,0,0,7,1,11,48,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,-0.58,14,?
4017,7,0,1,0,0,0,0,23,0,1,0,0,0,0,2,30,0,1,0,0,0,0,1,3,1,1,9,20,1,0,0,0,0,0,0,2,1,?,40,3,0,0,0,0,0,0,2,21,1,1,1,1,2,99,3,1,1,-0.332021,12,?
4019,5,0,1,0,0,0,0,27,1,1,0,0,0,0,4,32,0,1,0,0,0,0,1,3,0,2,2,0,3,0,0,0,0,0,0,6,2,2,50,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,-0.31,12,?
4020,9,1,0,0,0,0,0,27,1,0,0,0,0,0,4,29,1,0,0,0,0,0,1,3,9,2,3,0,1,0,0,0,0,0,0,0,2,4,50,1,0,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,-0.28,12,?
4021,2,0,1,1,0,0,0,29,0,1,1,0,0,0,2,35,0,1,0,0,0,0,1,3,2,1,12,0,2,0,0,0,0,0,0,2,1,8,40,1,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,-0.46,13,?
4022,4,1,0,0,0,0,0,30,1,0,0,0,0,0,4,27,1,0,0,0,0,0,1,3,4,1,3,0,?,0,0,0,0,0,0,3,1,2,40,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,-0.315913,13,?
4023,7,0,1,0,0,0,0,34,0,1,0,0,0,0,4,32,0,1,0,0,0,0,1,2,1,1,3,0,3,0,0,0,0,0,0,1,1,11,45,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,-0.36,13,?
4024,1,0,1,0,0,0,0,36,0,1,0,0,0,0,1,38,0,1,0,0,0,0,1,4,3,1,6,37,2,0,0,0,0,0,0,4,1,10,55,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,5,1,1,-0.62,14,?
4025,8,0,1,0,0,1,0,36,0,1,0,0,1,0,4,38,0,0,0,0,1,0,1,4,2,1,10,0,3,0,0,0,0,0,0,3,1,9,50,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,-0.37,14,?
4027,1,0,1,0,0,0,0,38,0,1,0,0,0,0,4,38,0,1,0,0,0,0,1,3,1,1,11,0,3,0,0,0,0,0,0,1,1,10,?,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,5,1,1,-0.547902,14,?
4028,6,1,0,0,0,0,0,29,1,0,0,0,0,0,1,32,1,0,0,0,0,0,1,4,0,1,4,0,3,0,0,0,0,0,0,5,1,?,40,3,0,0,0,0,0,0,1,21,1,0,1,99,2,99,5,1,1,-0.26131,12,?
4030,3,1,0,0,0,0,0,27,1,0,0,0,0,0,1,34,1,0,0,0,0,0,1,4,2,2,6,40,3,1,0,0,0,0,0,2,1,10,60,3,1,0,0,0,0,0,1,21,1,1,1,1,2,4,7,1,1,-0.35,14,?
4032,10,0,0,1,0,0,1,31,0,0,0,0,0,1,4,22,0,0,1,0,0,0,3,5,0,2,10,0,2,0,0,0,0,0,0,1,2,3,0,3,0,0,0,0,0,0,1,21,1,1,1,99,2,4,7,1,1,-0.14,12,?
4034,5,0,1,0,0,0,0,40,0,1,0,0,0,0,1,42,0,1,0,0,0,0,4,3,0,1,13,40,?,0,0,0,0,0,0,0,1,11,0,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,-0.337428,13,?
4035,2,0,1,0,0,0,0,31,0,1,0,0,0,0,1,36,0,1,0,0,0,0,1,3,1,1,11,50,3,0,0,0,0,0,0,5,1,0,38,2,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,-0.48,13,?
4036,8,0,1,0,0,0,0,28,0,1,0,0,0,0,4,30,0,1,0,0,0,0,1,3,0,2,1,0,2,0,0,0,0,0,0,0,2,2,45,1,0,0,0,0,0,0,1,21,1,1,1,1,2,99,4,1,1,-0.61,12,?
4040,6,0,0,0,0,1,0,34,0,1,0,0,1,0,4,34,0,0,0,0,1,0,1,3,6,1,7,0,2,0,0,0,0,0,0,6,1,1,40,1,0,0,0,0,0,0,1,21,1,1,1,1,2,99,4,1,1,-0.3,12,?
4041,2,0,0,0,0,1,0,26,0,0,0,0,1,0,4,31,0,0,0,0,1,0,1,4,2,2,7,10,3,0,0,0,0,0,0,4,2,2,60,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,-0.28,12,?
4042,3,0,1,1,0,0,0,33,0,1,1,0,0,0,4,36,0,0,0,0,1,0,1,3,2,1,1,0,3,0,0,0,0,0,0,3,1,13,?,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,-0.324569,14,?
4043,4,0,1,0,0,0,0,30,0,1,0,0,0,0,4,29,0,1,0,0,0,0,1,3,4,1,12,0,3,0,0,0,0,0,0,4,1,12,40,3,0,0,0,0,0,0,2,21,1,1,1,1,2,99,3,1,1,-0.36,13,?
4044,4,0,1,0,0,0,0,24,0,1,0,0,0,0,4,26,0,1,0,0,0,0,1,2,0,2,2,0,3,0,0,0,0,0,0,0,2,2,40,2,0,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,-0.58,12,?
4046,8,0,1,0,0,0,0,31,0,1,0,0,0,0,2,32,0,0,0,0,1,0,1,3,2,2,0,15,1,0,0,0,0,0,0,5,2,0,40,1,0,0,0,0,0,0,2,21,1,1,1,1,2,99,5,1,1,-0.36,12,?
4049,6,0,1,0,0,0,0,28,0,1,0,0,0,0,1,32,0,1,0,0,0,0,1,3,1,1,9,10,3,0,0,0,0,0,0,3,1,8,40,3,0,0,0,0,0,0,2,21,1,1,1,99,2,4,3,1,1,-0.39,13,?
4051,4,0,1,0,0,0,0,36,0,1,0,0,0,0,4,36,0,1,0,0,0,0,1,4,0,2,0,0,1,0,0,0,0,0,0,0,2,3,48,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,-0.35,12,?
4053,3,0,1,0,0,0,0,38,0,1,0,0,0,0,4,33,0,1,0,0,0,0,1,3,1,1,3,0,3,0,0,0,0,0,0,0,1,8,45,3,0,0,0,0,0,0,1,21,1,1,1,1,2,99,3,1,1,-0.34,12,?
4054,10,0,0,1,0,0,0,22,0,0,1,0,0,0,2,30,0,0,1,0,0,0,1,2,0,2,0,11,3,0,0,0,0,0,0,0,2,1,56,1,0,0,0,0,0,0,2,21,1,1,1,1,2,99,3,1,1,-0.31,12,?
4055,6,0,0,0,0,0,1,43,0,0,0,0,0,1,1,41,0,0,0,0,0,1,1,4,10,1,?,39,3,0,0,0,0,0,0,17,1,10,25,3,0,0,0,0,0,0,2,21,1,1,1,1,2,99,8,1,1,-0.384499,14,?
4056,10,0,0,1,0,0,0,26,0,1,1,0,0,0,1,25,0,1,0,0,0,0,1,3,0,2,8,0,1,0,0,0,0,0,0,2,2,0,48,1,0,0,0,0,0,0,1,21,1,1,1,1,99,99,5,1,1,-0.23,12,?
4058,8,0,0,1,0,0,0,22,0,1,0,0,0,0,2,36,0,0,1,0,0,0,1,3,0,2,0,34,3,0,0,0,0,0,0,1,2,2,50,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,-0.28,12,?
4059,6,0,1,0,0,0,0,29,0,1,0,0,0,0,4,35,0,1,0,0,0,0,1,3,0,1,10,0,3,0,0,0,0,0,0,3,1,8,40,1,0,0,0,0,0,0,2,21,1,1,1,1,2,99,4,1,1,-0.35,13,?
4060,9,0,1,1,0,0,0,32,0,1,1,0,0,0,4,31,0,1,0,0,0,0,1,4,0,1,0,0,2,0,0,0,0,0,0,2,1,1,42,?,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,-0.326596,12,?
4063,3,0,0,0,0,1,0,29,0,1,0,0,0,0,4,29,0,0,0,0,1,0,1,3,1,2,9,0,3,0,0,0,0,0,0,1,2,11,40,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,-0.34,13,?
4064,2,0,1,1,0,0,0,37,0,1,1,0,0,0,4,33,0,1,1,0,0,0,1,2,2,2,2,30,2,0,0,0,0,0,0,0,2,8,50,2,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,-0.26,12,?
4065,7,0,1,0,0,0,0,33,0,1,0,0,0,0,4,37,0,1,0,0,0,0,1,3,10,1,1,0,?,0,0,0,0,0,0,10,?,8,42,?,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,-0.259073,13,?
4066,8,0,0,0,0,1,0,28,0,0,0,0,1,0,4,35,0,1,0,0,0,0,1,3,5,1,11,20,3,0,0,0,0,0,0,5,1,10,40,3,0,0,0,0,0,0,1,21,1,1,1,1,2,99,3,1,1,-0.31,13,?
4067,1,0,0,0,0,1,0,25,0,0,0,0,1,0,4,32,0,0,0,0,1,0,1,2,0,2,11,0,3,0,0,0,0,0,0,0,2,3,40,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,-0.24,12,?
4068,5,0,1,0,0,0,0,29,0,1,0,0,0,0,4,37,0,1,0,0,0,0,1,2,0,1,12,?,3,0,0,0,0,0,0,0,1,11,40,3,0,0,0,0,0,0,2,21,1,1,1,99,2,99,4,1,1,-0.384729,12,?
4069,10,0,0,1,0,0,0,35,0,0,1,0,0,0,1,32,0,0,1,0,0,0,1,4,?,1,0,40,1,0,0,0,0,0,0,?,2,0,40,2,0,0,0,0,0,0,2,21,1,?,1,99,99,99,8,1,1,-0.203214,13,?
4070,1,0,0,0,0,1,0,33,0,0,0,0,1,0,2,32,0,0,0,0,1,0,1,4,2,1,11,10,2,0,0,0,0,0,0,2,1,3,45,2,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,-0.33,12,?
4071,3,0,1,0,0,0,0,35,0,1,0,0,0,0,4,39,0,1,0,0,0,0,1,4,0,1,11,0,3,0,0,0,0,0,0,0,1,13,43,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,-0.6,14,?
4073,2,0,1,0,0,0,0,30,0,1,0,0,0,0,4,32,0,1,0,0,0,0,1,3,3,1,3,0,2,0,0,0,0,0,0,0,1,8,40,2,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,-0.32,12,?
4074,10,0,1,0,0,0,0,26,?,1,?,0,0,?,4,30,0,1,0,0,0,0,1,2,0,1,2,0,2,0,0,0,0,0,0,1,1,11,45,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,-0.32487,13,?
4075,1,0,1,0,0,0,0,29,0,1,0,0,0,0,4,28,0,1,0,0,0,0,1,3,4,1,13,0,3,0,0,0,0,0,0,5,1,10,38,?,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,-0.396867,14,?
4076,9,0,1,0,0,0,0,28,0,1,0,0,0,0,1,38,0,1,0,0,0,0,1,6,2,1,11,?,3,0,0,0,0,0,0,1,1,4,?,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,-0.311632,13,?
4077,5,0,1,0,0,0,0,33,0,1,0,0,0,0,4,33,0,1,0,0,0,0,1,3,5,1,9,0,3,0,0,0,0,0,0,7,1,11,40,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,-0.31,12,?
4080,8,0,1,1,0,0,0,20,0,1,0,0,0,0,1,24,0,0,1,0,0,0,1,2,1,2,0,0,2,0,0,0,0,0,0,2,2,1,40,1,0,0,0,0,0,0,2,21,1,1,1,1,2,99,3,1,1,-0.33,12,?
4081,3,0,1,0,0,0,0,36,0,1,0,0,0,0,4,38,0,1,0,0,0,0,1,3,7,1,10,0,2,0,0,0,0,0,0,6,1,8,40,2,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,-0.49,14,?
4082,2,0,1,0,0,0,0,39,0,1,0,0,0,0,4,37,0,1,0,0,0,0,1,5,0,1,6,0,3,0,0,0,0,0,0,0,1,4,45,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,-0.35,14,?
4084,1,0,1,0,0,0,0,38,0,1,0,0,0,0,4,45,0,1,0,0,0,0,1,4,0,1,2,0,2,0,0,0,0,0,0,1,1,2,40,2,0,0,0,0,0,0,1,21,1,1,1,1,2,4,6,1,1,-0.29,14,?
4085,5,0,1,0,0,0,0,35,0,1,0,0,0,0,4,38,0,0,0,0,1,0,1,3,4,1,13,0,?,0,0,0,0,0,0,4,1,0,37,2,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,-0.34656,12,?
4087,5,0,1,0,0,0,0,39,0,1,0,0,0,0,4,40,0,?,0,0,0,?,4,3,6,1,8,0,3,0,0,0,0,0,0,?,?,?,0,3,0,0,0,0,0,0,2,21,1,1,1,1,2,99,5,1,1,-0.207496,12,?
4090,2,0,1,1,0,0,0,32,0,1,0,0,0,0,4,34,0,1,1,0,0,0,1,5,0,2,1,0,1,0,0,0,0,0,0,0,2,0,70,2,0,0,0,0,0,0,2,21,1,1,1,1,2,4,6,1,1,-0.3,12,?
4091,2,0,1,0,0,0,0,33,0,1,0,0,0,0,3,40,0,1,0,0,0,0,3,3,2,2,1,0,2,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,-0.14,12,?
