random_ID,NZDep2006,ch_asian,ch_euro,ch_maori,ch_melaa,ch_other,ch_pacific,m_age,m_asian,m_euro,m_maori,m_melaa,m_other,m_pacific,m_wklfs_code,d_age,d_asian,d_euro,d_maori,d_melaa,d_other,d_pacific,d_wklfs_code,bedroom_count_code,m_years_at_addr_code,m_tenure_holder_code,m_education,m_work_hours,m_smoke,m_income_srce7,m_income_srce8,m_income_srce9,m_income_srce10,m_income_srce11,m_income_srce12,d_years_at_addr_code,d_tenure_holder_code,d_education,d_work_hours,d_smoke,d_income_srce7,d_income_srce8,d_income_srce9,d_income_srce10,d_income_srce11,d_income_srce12,ch_sex,child_depend_family_type_code,d_family_role_code,heat_fuel,m_family_role_code,telecomm1_code,telecomm2_code,telecomm4_code,usual_resdnt_count_code,twin,singparstat,total_income_hhld_code
1011,9,0,0,1,0,0,0,22,0,0,1,0,0,0,4,?,?,?,?,?,?,?,?,3,0,2,2,0,1,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,0,1,31,?,1,1,1,2,99,4,1,2,3
71,10,0,0,1,0,0,0,18,0,0,1,0,0,0,3,?,?,?,?,?,?,?,?,4,6,1,0,0,1,1,1,0,0,0,0,?,?,?,0,?,0,0,0,0,0,0,1,31,?,?,1,99,99,99,8,1,2,3
1110,8,0,0,1,0,0,1,22,0,?,?,0,?,0,?,?,?,?,?,?,?,?,?,3,0,?,0,0,1,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,0,1,31,?,1,1,99,99,99,4,1,2,3
59,10,0,0,1,0,0,0,18,0,0,1,0,0,0,4,18,0,0,1,0,0,0,4,2,0,2,1,0,?,0,0,0,0,0,0,0,2,0,0,?,0,0,0,0,0,0,1,21,1,0,1,1,99,99,3,1,1,3
1855,10,0,0,1,0,0,0,23,?,0,1,?,0,0,?,?,?,?,?,?,?,?,?,?,0,2,0,0,1,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,0,1,31,?,1,1,99,99,99,2,1,2,3
430,8,0,1,0,0,0,0,17,0,1,0,0,0,0,4,24,0,1,0,0,0,0,3,2,0,2,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,21,1,?,1,1,99,99,4,1,1,3
1455,9,0,0,1,0,0,0,32,0,0,1,0,0,0,4,?,?,?,?,?,?,?,?,3,1,2,7,0,3,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,0,2,31,?,1,1,99,2,4,4,1,2,3
953,5,0,1,0,0,0,0,28,0,1,0,0,0,0,4,?,?,?,?,?,?,?,?,3,2,1,?,0,3,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,0,1,31,?,1,1,99,2,99,4,1,2,3
755,8,0,1,0,0,0,0,17,0,1,0,0,0,0,4,?,?,?,?,?,?,?,?,2,0,2,0,9,1,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,0,2,31,?,0,1,1,99,99,2,1,2,3
430,8,0,1,0,0,0,0,17,0,1,0,0,0,0,4,24,0,1,0,0,0,0,3,2,0,2,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,21,1,?,1,1,99,99,4,1,1,3
1050,7,0,1,0,0,0,0,25,0,1,0,0,0,0,4,?,?,?,?,?,?,?,?,3,1,2,9,0,1,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,0,1,31,?,1,1,1,2,4,3,1,2,3
620,7,0,1,1,0,0,0,26,0,1,1,0,0,0,4,?,?,?,?,?,?,?,?,2,2,2,6,0,3,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,0,1,31,?,1,1,1,99,99,2,1,2,3
2257,6,0,1,1,0,0,0,33,0,1,0,0,0,0,4,?,?,?,?,?,?,?,?,3,0,1,0,0,1,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,0,2,31,?,1,1,1,2,4,2,1,2,3
1838,10,0,0,1,0,0,0,19,?,?,0,0,?,0,4,?,?,?,?,?,?,?,?,3,?,2,?,0,?,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,0,1,31,?,1,1,1,99,99,5,1,2,3
2257,6,0,1,1,0,0,0,33,0,1,0,0,0,0,4,?,?,?,?,?,?,?,?,3,0,1,0,0,1,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,0,2,31,?,1,1,1,2,4,2,1,2,3
1855,10,0,0,1,0,0,0,23,?,0,1,?,0,0,?,?,?,?,?,?,?,?,?,?,0,2,0,0,1,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,0,1,31,?,1,1,99,99,99,2,1,2,3
2257,6,0,1,1,0,0,0,33,0,1,0,0,0,0,4,?,?,?,?,?,?,?,?,3,0,1,0,0,1,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,0,2,31,?,1,1,1,2,4,2,1,2,3
579,10,0,0,0,0,0,1,29,0,0,0,0,0,1,4,?,?,?,?,?,?,?,?,2,5,2,0,0,3,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,0,1,31,?,?,1,99,2,99,6,1,2,3
1493,3,0,0,0,0,0,0,27,?,0,0,0,0,0,2,?,?,?,?,?,?,?,?,3,?,?,?,?,?,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,0,2,31,?,?,11,99,2,99,3,1,2,4
133,10,0,0,1,0,0,1,20,0,0,1,0,0,0,4,?,?,?,?,?,?,?,?,3,0,2,?,0,3,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,0,2,31,?,1,1,1,99,99,2,1,2,4
1472,10,0,0,0,0,0,1,23,0,0,0,0,0,1,4,?,?,?,?,?,?,?,?,2,0,2,?,0,1,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,0,2,31,?,1,1,1,99,99,3,1,2,4
1776,7,0,1,0,0,0,0,25,0,1,0,0,0,0,1,?,?,?,?,?,?,?,?,3,?,1,1,120,?,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,0,1,31,?,1,1,1,2,99,4,1,2,4
1611,9,0,1,1,0,0,0,29,0,1,?,0,?,?,?,?,?,?,?,?,?,?,?,2,0,?,?,0,?,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,0,1,31,?,1,1,99,2,4,3,1,2,4
988,8,0,1,0,0,1,0,25,0,1,0,0,0,0,4,38,0,0,0,0,1,0,?,3,0,2,8,0,2,0,0,0,0,0,0,0,2,11,28,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,4
12,7,0,1,0,0,0,0,29,0,1,0,0,0,0,4,?,?,?,?,?,?,?,?,3,1,2,0,0,1,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,0,1,31,?,1,1,1,99,99,4,1,2,4
1675,5,0,1,0,0,0,0,34,?,?,?,0,?,0,4,?,?,?,?,?,?,?,?,3,?,?,?,0,?,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,0,1,31,?,1,1,1,2,4,3,1,2,4
977,7,0,0,0,0,0,1,29,0,0,0,0,0,1,2,?,?,?,?,?,?,?,?,2,0,2,8,24,3,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,0,1,31,?,?,1,1,2,99,3,1,2,4
2307,8,1,0,0,0,0,0,30,1,0,0,0,0,0,4,?,?,?,?,?,?,?,?,2,0,1,13,0,3,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,0,2,31,?,1,1,1,2,4,4,2,2,4
1499,5,1,0,0,0,0,0,35,1,0,0,0,0,0,4,?,?,?,?,?,?,?,?,4,1,1,13,0,3,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,0,1,31,?,1,1,1,2,4,5,1,2,4
2574,9,0,0,1,0,0,0,32,0,0,1,0,0,0,4,?,?,?,?,?,?,?,?,2,5,2,1,0,1,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,0,1,31,?,1,1,1,99,99,4,1,2,4
728,6,0,1,1,0,0,0,23,0,1,0,0,0,0,4,?,?,?,?,?,?,?,?,2,0,2,0,0,1,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,0,1,31,?,1,1,1,2,4,2,1,2,4
2514,5,0,1,0,0,0,0,20,?,?,0,0,0,0,4,?,?,?,?,?,?,?,?,3,4,2,?,0,2,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,0,2,31,?,1,1,1,2,99,3,1,2,4
2220,4,0,1,0,0,0,0,39,0,1,0,0,0,0,4,?,?,?,?,?,?,?,?,2,0,1,10,0,2,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,0,2,31,?,1,1,1,2,4,3,1,2,4
2503,9,0,1,0,0,0,0,39,0,1,0,0,0,0,4,?,?,?,?,?,?,?,?,3,6,1,1,0,2,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,0,2,31,?,1,1,1,2,99,4,2,2,4
815,1,0,1,0,0,0,0,38,0,?,?,?,0,0,4,?,?,?,?,?,?,?,?,4,?,1,12,0,2,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,0,1,31,?,1,1,1,2,4,2,1,2,4
749,8,0,1,0,0,0,0,32,0,1,0,0,0,0,4,33,0,?,?,0,0,0,?,2,0,2,11,0,2,0,0,0,0,0,0,1,2,0,0,3,0,0,0,0,0,0,1,21,1,1,1,99,2,4,4,1,1,4
351,9,0,1,1,0,0,0,19,0,1,1,0,0,0,4,?,?,?,?,?,?,?,?,3,0,?,0,0,?,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,0,1,31,?,1,1,99,99,99,4,1,2,4
2307,8,1,0,0,0,0,0,30,1,0,0,0,0,0,4,?,?,?,?,?,?,?,?,2,0,1,13,0,3,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,0,2,31,?,1,1,1,2,4,4,2,2,4
1234,8,0,1,1,0,0,0,24,0,1,1,0,0,0,4,21,0,1,1,0,0,0,1,2,0,2,7,0,2,0,0,0,0,0,0,1,2,?,40,2,0,0,0,0,0,0,2,21,1,1,1,1,99,99,4,1,1,4
1675,5,0,1,0,0,0,0,34,?,?,?,0,?,0,4,?,?,?,?,?,?,?,?,3,?,?,?,0,?,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,0,1,31,?,1,1,1,2,4,3,1,2,4
977,7,0,0,0,0,0,1,29,0,0,0,0,0,1,2,?,?,?,?,?,?,?,?,2,0,2,8,24,3,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,0,1,31,?,?,1,1,2,99,3,1,2,4
1499,5,1,0,0,0,0,0,35,1,0,0,0,0,0,4,?,?,?,?,?,?,?,?,4,1,1,13,0,3,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,0,1,31,?,1,1,1,2,4,5,1,2,4
1675,5,0,1,0,0,0,0,34,?,?,?,0,?,0,4,?,?,?,?,?,?,?,?,3,?,?,?,0,?,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,0,1,31,?,1,1,1,2,4,3,1,2,4
133,10,0,0,1,0,0,1,20,0,0,1,0,0,0,4,?,?,?,?,?,?,?,?,3,0,2,?,0,3,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,0,2,31,?,1,1,1,99,99,2,1,2,4
2503,9,0,1,0,0,0,0,39,0,1,0,0,0,0,4,?,?,?,?,?,?,?,?,3,6,1,1,0,2,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,0,2,31,?,1,1,1,2,99,4,2,2,4
988,8,0,1,0,0,1,0,25,0,1,0,0,0,0,4,38,0,0,0,0,1,0,?,3,0,2,8,0,2,0,0,0,0,0,0,0,2,11,28,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,4
133,10,0,0,1,0,0,1,20,0,0,1,0,0,0,4,?,?,?,?,?,?,?,?,3,0,2,?,0,3,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,0,2,31,?,1,1,1,99,99,2,1,2,4
1161,10,1,1,1,0,0,0,38,0,1,1,0,0,0,4,?,?,?,?,?,?,?,?,2,1,2,0,0,1,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,0,1,31,?,1,1,1,99,99,6,1,2,5
2251,9,1,0,0,0,0,0,36,1,0,0,0,0,0,4,?,?,?,?,?,?,?,?,2,2,?,?,0,3,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,0,2,31,?,1,1,99,2,4,2,1,2,5
2231,7,0,1,0,0,0,0,42,0,1,0,0,0,0,2,?,?,?,?,?,?,?,?,3,3,2,0,15,3,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,0,1,31,?,1,1,1,2,99,4,1,2,5
481,7,0,0,0,0,0,1,18,0,0,0,0,0,1,3,25,0,?,0,?,?,1,3,?,0,?,4,0,1,0,0,0,0,0,0,?,?,?,0,2,0,0,0,0,0,0,1,21,1,0,1,99,99,99,6,1,1,5
307,10,0,0,1,0,0,0,32,0,0,1,0,0,0,4,?,?,?,?,?,?,?,?,3,2,2,0,0,?,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,0,1,31,?,1,1,99,99,99,5,1,2,5
2103,10,0,0,1,0,0,0,34,0,0,1,0,0,0,4,?,?,?,?,?,?,?,?,3,2,2,0,0,?,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,0,2,31,?,1,1,99,2,4,6,1,2,5
1161,10,1,1,1,0,0,0,38,0,1,1,0,0,0,4,?,?,?,?,?,?,?,?,2,1,2,0,0,1,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,0,1,31,?,1,1,1,99,99,6,1,2,5
376,10,0,1,1,0,0,0,26,0,1,1,0,0,0,4,?,?,?,?,?,?,?,?,3,4,2,0,0,1,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,0,1,31,?,1,1,1,99,99,4,1,2,5
2541,5,0,0,0,0,1,0,18,0,1,0,0,0,0,4,?,?,?,?,?,?,?,?,2,20,2,0,0,1,1,0,1,0,0,0,?,?,?,0,?,0,0,0,0,0,0,2,31,?,1,1,1,2,99,4,1,2,5
1521,10,1,0,0,0,0,0,34,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,2,?,2,?,0,?,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,0,2,31,?,1,1,1,2,99,2,1,2,5
744,10,0,0,0,0,0,1,31,0,0,0,0,0,1,4,33,0,0,0,0,0,1,2,2,0,2,1,0,3,0,0,0,0,0,0,0,2,2,0,3,0,0,0,0,0,0,1,21,1,1,1,1,2,99,5,1,1,5
2541,5,0,0,0,0,1,0,18,0,1,0,0,0,0,4,?,?,?,?,?,?,?,?,2,20,2,0,0,1,1,0,1,0,0,0,?,?,?,0,?,0,0,0,0,0,0,2,31,?,1,1,1,2,99,4,1,2,5
744,10,0,0,0,0,0,1,31,0,0,0,0,0,1,4,33,0,0,0,0,0,1,2,2,0,2,1,0,3,0,0,0,0,0,0,0,2,2,0,3,0,0,0,0,0,0,1,21,1,1,1,1,2,99,5,1,1,5
1259,10,0,0,1,0,0,0,19,?,0,?,0,?,?,4,?,?,?,?,?,?,?,?,3,?,?,?,0,?,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,0,1,31,?,1,1,1,99,99,4,1,2,5
2560,8,0,1,1,0,0,1,22,0,1,1,0,0,0,4,?,?,?,?,?,?,?,?,2,7,2,1,0,2,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,0,1,31,?,1,1,1,2,99,3,1,2,5
2389,10,0,0,1,0,0,1,19,0,0,0,0,0,1,4,?,?,?,?,?,?,?,?,3,11,2,0,0,1,0,0,1,0,0,0,?,?,?,0,?,0,0,0,0,0,0,1,31,?,1,1,1,99,99,4,1,2,5
1259,10,0,0,1,0,0,0,19,?,0,?,0,?,?,4,?,?,?,?,?,?,?,?,3,?,?,?,0,?,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,0,1,31,?,1,1,1,99,99,4,1,2,5
287,10,0,1,1,0,0,1,29,0,1,1,0,0,1,4,?,?,?,?,?,?,?,?,1,2,2,1,0,1,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,0,2,31,?,1,1,1,2,99,3,1,2,5
2450,9,0,0,0,0,1,0,29,0,0,0,0,1,0,4,?,?,?,?,?,?,?,?,3,3,1,14,0,3,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,0,2,31,?,1,1,1,2,4,3,1,2,5
2450,9,0,0,0,0,1,0,29,0,0,0,0,1,0,4,?,?,?,?,?,?,?,?,3,3,1,14,0,3,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,0,2,31,?,1,1,1,2,4,3,1,2,5
2408,9,0,1,0,0,0,0,25,0,1,0,0,0,0,4,?,?,?,?,?,?,?,?,4,0,1,2,0,3,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,0,1,31,?,1,1,1,2,4,2,1,2,5
1822,10,0,1,1,0,0,0,38,0,1,1,0,0,0,4,?,?,?,?,?,?,?,?,3,?,2,0,0,1,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,0,1,31,?,1,1,1,2,99,4,1,2,5
1822,10,0,1,1,0,0,0,38,0,1,1,0,0,0,4,?,?,?,?,?,?,?,?,3,?,2,0,0,1,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,0,1,31,?,1,1,1,2,99,4,1,2,5
1777,7,0,1,0,0,0,0,29,0,1,0,0,0,0,3,?,?,?,?,?,?,?,?,2,0,2,11,?,?,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,0,2,31,?,1,1,1,2,4,2,1,2,5
586,7,0,1,0,0,0,0,22,0,1,0,?,0,?,4,?,?,?,?,?,?,?,?,4,0,2,?,0,1,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,0,2,31,?,1,1,1,99,99,2,1,2,5
221,8,0,0,0,0,1,0,31,0,0,0,0,1,0,4,?,?,?,?,?,?,?,?,3,0,2,?,0,2,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,0,2,31,?,1,1,1,2,99,3,1,2,5
2468,10,0,1,1,0,0,0,21,0,1,1,0,0,0,4,?,?,?,?,?,?,?,?,2,0,2,0,0,1,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,0,1,31,?,1,1,1,99,99,3,1,2,5
2570,2,1,0,0,0,0,0,29,1,0,0,0,0,0,4,32,1,0,0,0,0,0,4,4,3,1,7,0,2,0,0,0,0,1,1,2,1,4,0,3,0,0,0,0,1,1,1,21,1,1,1,99,2,4,5,1,1,5
2103,10,0,0,1,0,0,0,34,0,0,1,0,0,0,4,?,?,?,?,?,?,?,?,3,2,2,0,0,?,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,0,2,31,?,1,1,99,2,4,6,1,2,5
1334,8,0,1,1,0,0,0,31,0,1,0,0,0,0,4,?,?,?,?,?,?,?,?,3,0,2,9,0,3,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,0,1,31,?,1,1,1,2,99,3,2,2,5
481,7,0,0,0,0,0,1,18,0,0,0,0,0,1,3,25,0,?,0,?,?,1,3,?,0,?,4,0,1,0,0,0,0,0,0,?,?,?,0,2,0,0,0,0,0,0,1,21,1,0,1,99,99,99,6,1,1,5
307,10,0,0,1,0,0,0,32,0,0,1,0,0,0,4,?,?,?,?,?,?,?,?,3,2,2,0,0,?,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,0,1,31,?,1,1,99,99,99,5,1,2,5
317,5,0,1,0,0,0,0,20,0,1,0,0,0,0,4,?,?,?,?,?,?,?,?,1,1,2,2,0,2,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,0,1,31,?,1,1,1,2,4,2,1,2,5
1259,10,0,0,1,0,0,0,19,?,0,?,0,?,?,4,?,?,?,?,?,?,?,?,3,?,?,?,0,?,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,0,1,31,?,1,1,1,99,99,4,1,2,5
542,4,0,1,0,0,0,0,36,0,1,0,0,0,0,3,?,?,?,?,?,?,?,?,4,5,1,11,0,3,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,0,2,31,?,1,1,1,2,4,4,1,2,5
481,7,0,0,0,0,0,1,18,0,0,0,0,0,1,3,25,0,?,0,?,?,1,3,?,0,?,4,0,1,0,0,0,0,0,0,?,?,?,0,2,0,0,0,0,0,0,1,21,1,0,1,99,99,99,6,1,1,5
1334,8,0,1,1,0,0,0,31,0,1,0,0,0,0,4,?,?,?,?,?,?,?,?,3,0,2,9,0,3,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,0,1,31,?,1,1,1,2,99,3,2,2,5
2389,10,0,0,1,0,0,1,19,0,0,0,0,0,1,4,?,?,?,?,?,?,?,?,3,11,2,0,0,1,0,0,1,0,0,0,?,?,?,0,?,0,0,0,0,0,0,1,31,?,1,1,1,99,99,4,1,2,5
2103,10,0,0,1,0,0,0,34,0,0,1,0,0,0,4,?,?,?,?,?,?,?,?,3,2,2,0,0,?,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,0,2,31,?,1,1,99,2,4,6,1,2,5
722,4,0,1,0,0,0,0,34,0,1,0,0,0,0,4,?,?,?,?,?,?,?,?,4,8,1,8,0,3,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,0,2,31,?,1,1,99,2,4,5,1,2,5
744,10,0,0,0,0,0,1,31,0,0,0,0,0,1,4,33,0,0,0,0,0,1,2,2,0,2,1,0,3,0,0,0,0,0,0,0,2,2,0,3,0,0,0,0,0,0,1,21,1,1,1,1,2,99,5,1,1,5
2457,9,0,1,1,0,0,0,35,0,1,0,0,0,0,4,?,?,?,?,?,?,?,?,3,?,2,0,0,?,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,0,2,31,?,1,1,1,99,99,5,1,2,6
2457,9,0,1,1,0,0,0,35,0,1,0,0,0,0,4,?,?,?,?,?,?,?,?,3,?,2,0,0,?,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,0,2,31,?,1,1,1,99,99,5,1,2,6
1304,6,0,1,0,0,0,0,20,0,1,0,0,0,0,4,?,?,?,?,?,?,?,?,1,0,2,7,0,1,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,0,1,31,?,1,1,1,99,99,2,1,2,6
1999,5,0,1,0,0,0,0,19,0,1,0,0,0,0,4,?,?,?,?,?,?,?,?,3,0,2,0,0,1,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,0,2,31,?,?,1,1,99,4,2,1,2,6
533,3,0,1,0,0,0,0,25,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4,?,?,?,0,1,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,0,1,31,?,1,1,1,2,99,4,1,2,6
1999,5,0,1,0,0,0,0,19,0,1,0,0,0,0,4,?,?,?,?,?,?,?,?,3,0,2,0,0,1,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,0,2,31,?,?,1,1,99,4,2,1,2,6
75,9,0,0,0,0,0,0,23,0,?,1,0,0,0,4,?,?,?,?,?,?,?,?,3,?,2,0,0,?,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,0,2,31,?,1,1,1,99,99,5,1,2,6
2195,10,0,0,1,0,0,0,21,0,0,1,0,0,0,4,?,?,?,?,?,?,?,?,?,0,?,?,0,1,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,0,2,31,?,1,1,99,99,99,2,1,2,6
1230,10,0,0,1,0,0,0,25,0,0,1,0,0,0,4,?,?,?,?,?,?,?,?,2,0,2,7,0,3,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,0,2,31,?,1,1,1,99,99,3,1,2,6
2303,9,0,0,0,0,0,1,35,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,3,0,?,1,0,?,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,0,2,31,?,?,1,1,2,99,4,1,2,6
2582,10,0,0,0,0,0,1,36,0,0,1,0,0,1,4,?,?,?,?,?,?,?,?,2,1,2,0,0,1,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,0,1,31,?,1,1,99,2,99,4,2,2,6
533,3,0,1,0,0,0,0,25,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4,?,?,?,0,1,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,0,1,31,?,1,1,1,2,99,4,1,2,6
