random_ID,NZDep2006,ch_asian,ch_euro,ch_maori,ch_melaa,ch_other,ch_pacific,m_age,m_asian,m_euro,m_maori,m_melaa,m_other,m_pacific,m_wklfs_code,d_age,d_asian,d_euro,d_maori,d_melaa,d_other,d_pacific,d_wklfs_code,bedroom_count_code,m_years_at_addr_code,m_tenure_holder_code,m_education,m_work_hours,m_smoke,m_income_srce7,m_income_srce8,m_income_srce9,m_income_srce10,m_income_srce11,m_income_srce12,d_years_at_addr_code,d_tenure_holder_code,d_education,d_work_hours,d_smoke,d_income_srce7,d_income_srce8,d_income_srce9,d_income_srce10,d_income_srce11,d_income_srce12,ch_sex,child_depend_family_type_code,d_family_role_code,heat_fuel,m_family_role_code,telecomm1_code,telecomm2_code,telecomm4_code,usual_resdnt_count_code,twin,singparstat,total_income_hhld_code
2671,8,0,1,0,0,0,0,31,0,1,0,0,0,0,4,34,0,1,0,0,0,0,1,3,3,1,?,0,?,0,0,0,0,0,0,3,1,11,39,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,14
2672,3,0,1,0,0,0,0,32,0,1,0,0,0,0,1,38,0,1,0,0,0,0,1,2,9,1,1,32,1,0,0,0,0,0,0,8,1,1,?,2,0,0,0,0,0,0,2,21,1,1,1,1,2,99,3,1,1,11
2673,7,0,1,0,0,0,0,34,0,1,0,0,0,0,4,36,0,1,0,0,0,0,1,3,4,1,0,0,2,0,0,0,0,0,0,4,1,8,40,2,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,13
2674,1,0,1,0,0,0,0,32,0,1,0,0,0,0,1,35,0,1,0,0,0,0,1,4,2,1,8,20,3,0,0,0,0,0,0,1,1,8,40,3,0,0,0,0,0,0,1,21,1,1,1,99,2,4,3,1,1,12
2675,2,0,1,0,0,0,0,37,0,1,0,0,0,0,2,39,0,1,0,0,0,0,1,3,3,1,10,9,3,0,0,0,0,0,0,5,1,9,?,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,5,1,1,13
2676,2,0,0,0,0,1,0,36,0,0,0,0,1,0,2,38,0,0,0,0,1,0,1,3,?,1,3,50,3,0,0,0,0,0,0,3,1,13,?,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,2,1,14
2677,10,0,0,0,0,0,0,50,0,1,0,0,0,0,2,?,?,?,?,?,?,?,?,2,0,2,0,0,2,1,1,0,1,0,0,?,?,?,0,?,0,0,0,0,0,0,2,31,?,1,1,1,99,99,3,1,2,8
2678,5,0,1,0,0,0,0,17,0,1,0,0,0,0,2,?,?,?,?,?,?,?,?,3,0,2,8,8,1,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,0,2,31,?,1,1,1,2,4,4,1,2,14
2679,5,0,1,0,0,0,0,26,0,1,0,0,0,0,2,29,0,1,0,0,0,0,1,4,0,1,9,?,1,0,0,0,0,0,0,0,1,10,59,?,0,0,0,0,0,0,2,21,1,1,1,1,2,4,5,1,1,12
2680,6,0,1,0,0,0,0,32,0,1,0,0,0,0,2,38,0,1,0,0,0,0,1,2,2,2,7,20,3,0,0,0,0,0,0,2,2,7,40,2,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,12
2681,10,0,0,1,0,0,0,20,0,0,1,0,0,0,4,25,0,1,1,0,0,0,1,3,0,2,0,0,2,1,0,0,0,0,1,0,2,1,50,1,1,0,0,0,0,1,1,21,1,1,1,1,2,99,7,1,1,13
2682,1,0,1,0,0,0,0,35,0,1,0,0,0,0,2,34,0,1,0,0,0,0,1,3,2,1,14,15,3,0,0,0,0,0,0,2,1,13,30,2,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,14
2684,1,0,1,0,0,0,0,33,0,1,0,0,0,0,4,33,0,1,0,0,0,0,1,3,0,2,11,0,3,0,0,0,0,0,0,0,2,2,35,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,13
2685,10,0,1,1,0,0,0,24,0,1,0,0,0,0,2,?,?,?,?,?,?,?,?,3,0,2,?,?,?,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,0,1,31,?,1,1,1,99,99,3,1,2,5
2686,1,0,0,0,0,1,0,24,0,0,?,0,?,0,?,32,0,0,0,0,1,0,1,3,2,?,2,23,2,0,0,0,0,0,0,1,1,11,50,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,12
2687,7,0,1,0,0,0,0,19,0,1,0,0,0,0,4,?,?,?,?,?,?,?,?,2,0,2,0,0,1,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,0,1,31,?,?,1,1,99,99,2,1,2,7
2688,7,0,1,0,0,0,0,29,0,1,0,0,0,0,1,35,0,1,1,0,0,0,1,3,1,1,11,40,3,0,0,0,0,0,0,1,1,11,55,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,14
2689,3,0,1,0,0,0,1,27,0,1,0,0,0,0,3,24,0,0,0,0,0,1,1,4,0,2,7,0,2,0,0,1,0,0,0,0,2,2,70,1,0,0,1,0,0,0,1,21,1,1,1,1,99,99,8,1,1,14
2691,7,0,1,1,0,0,0,30,0,1,0,0,0,0,2,38,0,1,1,0,0,0,1,3,6,1,2,25,2,0,0,0,0,0,0,6,1,2,45,1,0,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,12
2693,3,0,1,0,0,0,0,34,0,1,0,0,0,0,2,33,0,1,0,0,0,0,1,4,2,1,2,38,3,0,0,0,0,0,0,4,1,2,40,2,0,0,0,0,0,0,2,23,1,1,1,1,2,4,4,2,1,14
2694,1,0,1,1,0,0,0,39,0,1,0,0,0,0,2,30,0,1,1,0,0,0,1,4,0,1,11,0,3,0,0,0,0,0,0,1,1,11,40,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,13
2695,10,0,0,0,0,0,1,20,?,1,0,?,0,0,4,?,?,?,?,?,?,?,?,2,0,?,8,0,3,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,0,1,31,?,1,1,1,99,99,2,1,2,5
2696,9,0,1,0,0,0,0,24,0,1,0,0,0,0,4,?,?,?,?,?,?,?,?,4,0,2,0,0,2,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,0,1,31,?,1,1,1,99,99,4,1,2,11
2697,7,0,0,0,0,1,0,25,0,0,0,0,1,0,2,31,0,0,0,0,1,0,1,3,6,1,3,15,3,0,0,0,0,0,0,3,1,8,50,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,12
2698,4,0,0,1,0,0,0,28,0,0,1,0,0,0,1,31,0,0,1,0,0,1,1,?,4,2,10,45,3,0,0,0,0,0,0,3,2,1,45,1,0,0,0,0,0,0,2,21,1,1,1,1,2,99,5,1,1,13
2700,9,0,1,0,0,0,0,19,0,1,0,0,0,0,3,?,?,?,?,?,?,?,?,4,22,2,1,4,3,0,0,1,1,0,1,?,?,?,0,?,0,0,0,0,0,0,1,31,?,1,1,1,2,4,5,1,2,12
2701,4,0,1,0,0,0,0,29,0,1,0,0,0,0,4,29,0,1,0,0,0,0,1,3,3,1,3,0,3,0,0,0,0,0,0,1,1,10,45,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,13
2702,1,0,1,0,0,0,0,26,0,1,0,0,0,1,4,26,0,1,0,0,0,1,1,3,0,2,10,0,2,0,0,0,0,0,1,7,2,3,50,1,0,0,0,0,0,1,1,21,1,1,1,99,2,99,7,1,1,14
2704,4,0,0,0,0,1,0,34,0,0,0,0,1,0,4,39,0,0,0,0,1,0,1,3,10,1,10,0,3,0,0,0,0,0,0,11,1,11,?,3,0,0,0,0,0,0,1,21,1,1,1,1,2,99,3,1,1,13
2705,1,0,1,0,0,0,0,30,0,1,0,0,0,0,4,34,0,1,0,0,0,0,1,3,3,1,10,0,3,0,0,0,0,0,0,3,1,12,40,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,14
2706,8,1,0,0,0,0,0,31,1,0,0,0,0,0,2,34,1,0,0,0,0,0,1,4,8,2,?,40,3,0,0,0,0,0,0,6,2,11,90,1,0,0,0,0,0,0,1,21,1,1,1,99,2,99,4,1,1,14
2707,6,0,0,1,0,0,0,23,0,0,1,0,0,0,4,?,?,?,?,?,?,?,?,3,0,2,6,0,1,0,0,1,1,0,0,?,?,?,0,?,0,0,0,0,0,0,1,31,?,1,1,1,99,99,6,1,2,12
2708,10,0,0,0,0,0,1,35,0,0,0,0,0,1,4,37,0,0,0,0,0,1,1,2,0,2,0,0,3,0,0,0,0,0,0,0,2,?,40,3,0,0,0,0,0,0,2,21,1,0,1,99,99,99,4,1,1,7
2709,10,0,1,1,0,0,0,34,0,1,1,0,0,0,4,?,?,?,?,?,?,?,?,3,0,2,0,0,3,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,0,1,31,?,1,1,1,2,99,3,1,2,6
2710,6,0,0,0,0,1,0,36,0,0,0,0,1,0,4,35,0,0,0,0,1,0,1,3,2,1,9,0,3,0,0,0,0,0,0,1,1,3,55,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,7,1,1,13
2711,3,0,1,0,0,0,0,30,0,1,0,0,0,0,4,28,?,?,?,?,?,?,1,3,3,1,10,0,3,0,0,0,0,0,0,?,1,?,0,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,13
2712,1,0,0,0,0,1,0,31,0,0,0,0,1,0,1,33,0,0,0,0,1,0,1,4,3,1,7,25,?,0,0,0,0,0,0,3,1,9,52,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,5,1,1,13
2713,3,0,0,1,0,0,0,33,0,1,0,0,1,0,4,31,0,0,1,0,0,0,1,4,0,1,11,0,3,0,0,0,0,0,0,0,1,3,50,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,12
2716,4,0,1,0,0,0,0,19,0,1,0,0,0,0,4,?,?,?,?,?,?,?,?,?,0,2,0,0,2,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,0,2,31,?,?,1,99,99,99,2,1,2,6
2717,6,0,0,1,0,0,0,?,?,?,?,?,?,?,?,37,0,0,1,0,0,0,1,?,?,?,?,0,?,0,0,0,0,0,0,0,2,3,45,1,0,0,0,0,0,0,1,31,1,1,?,1,2,4,2,1,3,12
2718,8,1,0,0,0,0,0,35,1,0,0,0,0,0,4,33,1,0,0,0,0,0,1,2,2,2,4,0,3,0,0,0,0,0,0,2,2,4,42,2,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,11
2719,9,0,1,0,0,0,0,22,0,1,0,0,0,0,4,?,?,?,?,?,?,?,?,2,0,2,8,0,3,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,0,1,31,?,1,1,99,2,99,2,1,2,7
2720,3,1,0,0,0,0,0,37,1,0,0,0,0,0,2,43,1,0,0,0,0,0,1,4,6,1,11,25,?,0,0,0,0,0,0,6,2,11,?,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,14
2721,9,0,1,1,0,0,0,32,0,0,1,0,0,0,2,33,0,1,0,0,0,0,1,3,4,1,7,12,2,0,0,0,0,0,0,6,1,8,40,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,5,1,1,12
2722,4,0,1,0,0,0,0,30,0,1,0,0,0,0,2,32,0,1,0,0,0,0,1,4,?,2,0,40,1,0,0,0,0,0,0,?,1,8,60,1,0,0,0,0,0,0,2,21,1,1,1,1,2,99,3,1,1,13
2723,6,1,0,0,0,0,0,32,?,?,0,0,?,?,?,34,1,0,0,0,0,0,1,3,7,?,3,0,?,0,0,0,0,0,1,7,1,3,40,3,0,0,0,0,0,1,2,21,1,1,1,1,2,4,5,1,1,14
2724,5,0,1,0,0,0,0,36,0,1,0,0,0,0,1,40,0,1,0,0,0,0,1,6,3,1,12,18,2,0,0,0,0,0,0,4,1,8,50,2,0,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,13
2725,9,0,1,1,0,0,0,26,0,1,1,0,0,0,4,?,?,?,?,?,?,?,?,3,11,2,1,0,1,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,0,2,31,?,1,1,1,2,99,3,1,2,10
2726,8,1,0,0,0,0,0,41,1,0,0,0,0,0,4,40,1,0,0,0,0,0,1,2,3,2,4,0,3,0,0,0,0,0,0,3,2,12,37,1,0,0,0,0,0,0,1,21,1,0,1,1,2,4,6,1,1,12
2727,9,0,1,0,0,0,0,26,0,1,0,0,0,0,4,29,0,1,0,0,0,0,1,3,1,1,2,0,1,0,0,0,0,0,0,3,1,1,41,1,0,0,0,0,0,0,2,21,1,1,1,1,2,99,3,1,1,10
2728,3,0,1,0,0,0,0,30,0,1,0,0,0,0,4,32,0,1,0,0,0,0,1,3,5,1,0,0,3,0,0,0,0,0,0,8,1,1,40,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,13
2729,5,0,1,1,0,0,0,34,0,1,0,0,0,0,4,37,0,1,1,0,0,0,1,3,3,1,11,0,2,0,0,0,0,0,0,2,1,9,?,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,14
2730,2,0,0,0,0,1,0,39,0,0,0,0,1,0,4,54,?,0,0,0,1,0,4,4,15,1,1,0,3,0,0,0,0,0,0,5,1,?,0,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,10
2733,4,0,1,1,0,0,0,21,0,1,1,0,0,0,2,23,0,1,0,0,0,0,1,3,0,2,10,20,2,0,0,0,0,0,0,0,2,8,45,3,0,0,0,0,0,0,2,21,1,1,1,1,2,99,3,1,1,10
2734,8,1,0,0,1,0,0,32,1,0,0,0,0,0,4,43,0,0,0,?,?,?,1,3,3,2,11,0,3,0,0,0,0,0,0,0,2,?,0,?,0,0,0,0,0,0,1,21,1,1,1,99,2,99,4,1,1,11
2735,4,0,1,0,0,0,0,38,0,1,0,0,0,0,4,45,0,1,0,0,0,0,1,3,4,1,0,0,1,0,0,0,0,0,0,0,1,7,40,1,0,0,0,0,0,0,2,21,1,1,1,1,2,4,5,1,1,12
2738,3,0,1,1,0,0,0,42,0,1,0,0,0,0,4,38,0,1,1,0,0,0,1,3,0,1,8,0,3,0,0,0,0,0,0,5,1,9,60,2,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,14
2739,7,0,1,0,0,0,0,28,0,1,0,0,0,0,2,30,0,1,0,0,0,0,1,2,1,2,11,?,3,0,0,0,0,0,0,1,2,11,40,2,0,0,0,0,0,0,2,21,1,1,1,1,2,99,3,1,1,11
2740,4,0,1,0,0,0,0,32,0,1,0,0,0,0,4,32,0,1,0,0,0,0,1,3,8,1,11,0,3,0,0,0,0,0,0,5,1,11,40,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,13
2741,7,0,1,0,0,0,0,31,0,1,0,0,0,0,2,?,?,?,?,?,?,?,?,3,?,1,3,?,1,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,0,1,31,?,1,1,1,2,4,2,1,2,9
2743,5,0,1,0,0,0,0,28,0,1,0,0,0,0,4,25,0,1,0,0,0,0,1,2,0,2,9,0,2,0,0,0,0,0,0,1,2,8,50,2,0,0,0,0,0,0,1,21,1,1,1,1,99,99,4,1,1,8
2744,7,1,0,0,0,0,0,31,1,0,0,0,0,0,4,36,1,0,0,0,0,0,1,3,4,2,4,0,3,0,0,0,0,0,0,3,2,4,45,?,0,0,0,0,0,0,1,21,1,1,1,1,2,4,6,1,1,5
2745,9,0,1,0,0,0,0,32,0,1,0,0,0,0,4,31,0,1,0,0,0,0,1,4,2,1,11,0,3,0,0,0,0,0,0,1,1,12,60,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,13
2746,5,1,0,0,0,0,0,37,1,0,0,0,0,0,4,41,1,0,0,0,0,0,4,2,4,2,4,0,3,0,0,0,0,0,0,0,2,4,0,3,0,0,0,0,0,0,2,21,1,?,1,99,99,99,4,1,1,5
2749,10,1,0,0,0,0,0,26,1,0,0,0,0,0,4,?,?,?,?,?,?,?,?,4,1,2,0,0,3,0,1,0,0,0,0,?,?,?,0,?,0,0,0,0,0,0,1,31,?,1,1,1,2,4,13,1,2,13
2750,5,0,0,1,0,0,0,42,0,0,1,0,0,0,1,?,?,?,?,?,?,?,?,3,1,?,?,?,3,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,0,1,31,?,1,1,1,99,99,7,1,2,10
2753,10,0,1,1,0,0,0,25,0,1,1,0,0,0,4,?,?,?,?,?,?,?,?,2,0,2,0,0,?,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,0,1,31,?,1,1,1,99,99,4,1,2,6
2756,1,1,0,0,0,0,0,20,1,0,0,0,0,0,4,?,?,?,?,?,?,?,?,5,2,2,1,0,3,0,0,1,0,0,0,?,?,?,0,?,0,0,0,0,0,0,1,31,?,?,1,1,2,4,6,1,2,11
2760,6,0,1,0,0,0,0,37,0,1,0,0,0,0,2,35,0,1,0,0,0,0,1,3,3,2,11,25,2,0,0,0,0,0,0,3,2,2,45,?,0,0,0,0,0,0,1,21,1,1,1,1,2,4,5,1,1,12
2762,7,1,1,0,0,0,0,28,1,0,0,0,0,0,4,28,0,1,0,0,0,0,1,1,2,2,11,0,3,0,0,0,0,0,0,2,2,11,45,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,13
2763,8,0,0,1,0,0,0,30,0,0,1,0,0,0,4,35,0,0,1,0,0,0,4,4,3,2,6,0,1,0,0,0,0,0,0,0,2,?,0,1,0,0,0,0,0,0,2,21,1,1,1,99,99,99,10,1,1,7
2764,3,0,0,1,0,0,1,26,0,0,1,0,0,0,4,23,0,0,1,0,0,1,1,3,6,2,0,0,1,0,0,0,0,0,1,?,2,1,40,1,0,0,0,0,0,1,1,21,1,1,1,1,99,99,6,1,1,14
2765,3,0,0,0,0,1,0,33,0,0,0,0,1,0,4,33,0,0,0,0,1,0,1,4,2,1,1,0,3,0,0,0,0,0,0,2,1,11,50,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,12
2766,1,0,1,0,0,0,0,40,?,?,0,?,?,0,4,43,0,1,0,0,0,0,1,4,1,?,11,0,3,0,0,0,0,0,0,7,1,11,40,2,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,14
2767,5,0,1,0,0,0,0,34,0,1,0,0,0,0,4,38,0,1,0,0,0,0,1,4,2,1,1,0,3,0,0,0,0,0,0,2,1,3,40,2,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,13
2768,2,0,1,0,0,0,0,31,0,1,0,0,0,0,4,36,0,?,?,0,0,0,1,4,3,1,11,0,3,0,0,0,0,0,0,5,1,6,40,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,13
2769,8,0,1,0,0,0,0,35,0,1,0,0,0,0,2,30,0,1,0,0,0,0,1,4,6,1,7,12,1,0,0,0,0,0,0,5,1,0,55,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,11
2771,10,0,0,1,0,0,0,22,0,0,1,0,0,0,4,?,?,?,?,?,?,?,?,4,0,2,1,0,1,0,1,1,0,0,0,?,?,?,0,?,0,0,0,0,0,0,1,31,?,1,1,1,2,4,5,1,2,13
2772,1,0,1,0,0,0,0,36,0,1,0,0,0,0,1,41,0,1,0,0,0,0,1,5,?,1,11,32,3,0,0,0,0,0,0,21,1,8,50,1,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,14
2773,2,0,1,0,0,0,0,36,0,1,0,0,0,0,4,34,0,1,0,0,0,0,1,4,0,1,1,0,2,0,0,0,0,0,0,0,1,8,45,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,12
2775,2,0,1,0,0,0,0,29,0,1,0,0,0,0,2,37,0,1,0,0,0,0,1,3,5,1,9,12,2,0,0,0,0,0,0,3,1,8,40,2,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,13
2776,3,0,1,0,0,0,0,33,0,1,0,0,0,0,1,33,0,1,0,0,0,0,1,4,5,1,2,40,?,1,0,0,0,0,1,5,2,2,45,3,1,0,0,0,0,1,1,21,1,1,1,1,2,4,5,1,1,13
2777,4,0,0,1,0,0,0,33,0,0,1,0,0,0,4,25,0,0,1,0,0,0,1,2,0,2,1,8,3,0,0,0,0,0,0,0,2,0,45,1,0,0,0,0,0,0,2,21,1,1,1,99,2,99,5,1,1,11
2778,7,0,1,0,0,0,0,24,0,1,0,0,0,0,1,?,?,?,?,?,?,?,?,3,0,2,2,55,3,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,0,2,31,?,1,1,1,2,4,5,1,2,10
2779,7,0,1,0,0,0,0,35,0,1,0,0,0,0,2,32,0,1,0,?,0,1,1,4,2,1,4,23,2,0,0,0,0,0,0,2,1,2,50,2,0,0,0,0,0,0,1,21,1,1,1,1,2,4,5,1,1,12
2780,7,0,0,0,0,0,1,32,0,0,0,0,0,1,1,36,0,0,0,0,0,1,3,1,1,2,3,32,3,0,0,0,0,0,0,?,2,0,0,3,0,0,0,0,0,0,1,21,1,?,1,1,99,99,5,1,1,6
2782,9,0,1,0,0,0,0,24,0,1,0,0,0,0,4,?,?,?,?,?,?,?,?,6,11,1,3,0,?,1,1,1,1,0,0,?,?,?,0,?,0,0,0,0,0,0,2,31,?,1,1,1,2,4,5,1,2,11
2783,3,0,1,1,0,0,0,38,0,1,0,0,0,0,4,40,0,0,1,0,0,0,1,4,2,1,1,20,2,0,0,0,0,0,0,2,1,0,48,2,0,0,0,0,0,0,2,24,1,1,1,1,2,4,7,1,1,13
2785,6,0,1,0,0,0,0,23,0,1,0,0,0,0,2,29,0,1,0,0,0,0,1,3,2,1,7,2,3,0,0,0,0,0,0,3,1,?,70,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,12
2787,10,0,0,0,0,0,1,29,0,0,0,0,0,1,4,24,0,0,0,0,0,1,1,1,0,2,4,0,3,0,0,0,0,0,0,0,2,0,40,3,0,0,0,0,0,0,1,21,1,1,1,1,99,99,3,1,1,6
2788,3,0,0,0,0,1,0,32,0,0,0,0,1,0,2,39,0,1,1,0,0,0,1,3,4,1,11,2,3,0,0,0,0,0,0,5,1,14,45,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,13
2789,6,1,0,0,0,0,0,37,1,0,0,0,0,0,4,41,1,0,0,0,0,0,1,4,0,2,9,8,3,0,0,0,0,0,0,2,2,11,38,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,6,1,1,12
2790,1,1,0,0,0,0,0,32,1,0,0,0,0,0,4,36,1,0,0,0,0,0,1,3,5,1,11,0,?,0,0,0,0,0,0,3,1,11,?,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,14
2791,10,0,0,1,0,0,0,26,0,0,1,0,0,0,4,32,0,0,1,0,0,0,1,3,2,2,3,6,3,0,0,0,0,0,0,4,2,?,40,?,0,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,9
2792,4,0,1,0,0,0,0,31,0,1,0,0,0,0,4,35,0,1,0,0,0,0,1,2,3,1,9,0,2,0,0,0,0,0,0,2,1,4,?,3,0,0,0,0,0,0,2,21,1,1,1,1,2,99,4,1,1,9
2794,8,0,1,0,0,0,0,35,1,?,0,0,0,0,2,43,0,?,?,0,?,0,1,3,2,1,4,40,3,0,0,0,0,0,0,2,1,8,50,?,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,12
2795,4,0,1,1,0,0,0,33,0,1,1,0,0,0,4,36,0,1,0,0,0,0,1,4,3,2,11,0,3,0,0,0,0,0,0,3,2,11,80,3,0,0,0,0,0,0,2,21,1,1,1,1,2,99,4,1,1,13
2796,10,0,0,1,0,0,0,37,0,0,1,0,0,0,1,?,?,?,?,?,?,?,?,3,4,?,6,?,?,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,0,1,31,?,1,1,1,99,99,4,1,2,7
2798,6,0,1,0,0,0,0,31,0,1,0,0,0,0,1,33,0,1,0,0,0,0,1,3,9,1,7,34,3,0,0,0,0,0,0,9,1,3,40,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,13
2799,7,0,1,0,0,0,0,35,0,1,0,0,0,0,4,43,0,0,0,0,1,0,1,5,4,2,7,0,2,0,0,0,0,0,0,2,2,3,30,2,0,0,0,0,0,0,2,21,1,1,1,99,2,4,3,1,1,14
